selected_oewn_synset	selected_oewn_lexfile	canonical_surface	canonical_label_key	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	google_ngram_candidate_surfaces	google_ngram_candidate_mean_frequencies	source_exact_candidate_lemmas	source_labels	source_label_keys	source_datasets	selected_queries	selected_lookup_cases	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tags	row_count	decision_basis
oewn-08257090-n	noun.group	band	band	selected_single_source_or_lookup_matched_synset_lemma	band	band:-1	band	band:-1	band	band|bands	band|bands	visual_genome	band	exact|morphy	set|circle|band|lot	oewn-07967506-n	oewn-07967506-n:noun.group	oewn-07967506-n:social group	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-08257554-n	noun.group	inner circle	inner circle	selected_single_source_or_lookup_matched_synset_lemma	inner circle	inner circle:-1	inner circle	inner circle:-1	inner circle	inner circle	inner circle	visual_genome	inner circle	exact	clique|coterie|ingroup|inner circle|pack|camp	oewn-08257090-n	oewn-08257090-n:noun.group	oewn-08257090-n:set;circle;band;lot	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08258433-n	noun.group	kitchen cabinet	kitchen cabinet	selected_single_source_or_lookup_matched_synset_lemma	kitchen cabinet	kitchen cabinet:-1	kitchen cabinet	kitchen cabinet:-1	kitchen cabinet	kitchen cabinet|kitchen cabinets	kitchen cabinet|kitchen cabinets	visual_genome	kitchen cabinet	exact|morphy	kitchen cabinet|brain trust	oewn-08257554-n	oewn-08257554-n:noun.group	oewn-08257554-n:clique;coterie;ingroup;inner circle;pack;camp	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-08259144-n	noun.group	core	core	selected_single_source_or_lookup_matched_synset_lemma	core	core:-1	core	core:-1	core	core	core	visual_genome	core	exact	core|nucleus|core group	oewn-08013131-n	oewn-08013131-n:noun.group	oewn-08013131-n:set	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08260261-n	noun.group	ground crew	ground crew	selected_single_source_or_lookup_matched_synset_lemma	ground crew	ground crew:-1	ground crew	ground crew:-1	ground crew	ground crew	ground crew	visual_genome	ground crew	exact	ground crew|ground-service crew	oewn-08259720-n	oewn-08259720-n:noun.group	oewn-08259720-n:gang;crew;work party	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08260983-n	noun.group	gang	gang	selected_single_source_or_lookup_matched_synset_lemma	gang	gang:-1	gang	gang:-1	gang	gang	gang	visual_genome	gang	exact	gang|pack|ring|mob	oewn-08066153-n	oewn-08066153-n:noun.group	oewn-08066153-n:association	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08262957-n	noun.group	Black Hand	black hand	selected_single_source_or_lookup_matched_synset_lemma	Black Hand	Black Hand:-1	black hand	black hand:-1	Black Hand	black hand	black hand	visual_genome	black hand	exact	Black Hand	oewn-08262093-n	oewn-08262093-n:noun.group	oewn-08262093-n:organized crime;gangland;gangdom	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08266128-n	noun.group	marching band	marching band	selected_single_source_or_lookup_matched_synset_lemma	marching band	marching band:-1	marching band	marching band:-1	marching band	marching band	marching band	visual_genome	marching band	exact	marching band	oewn-08265959-n	oewn-08265959-n:noun.group	oewn-08265959-n:band	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08267223-n	noun.group	combo	combo	selected_single_source_or_lookup_matched_synset_lemma	combo	combo:-1	combo	combo:-1	combo	combo	combo	visual_genome	combo	exact	jazz band|jazz group|combo	oewn-08266881-n	oewn-08266881-n:noun.group	oewn-08266881-n:dance band;band;dance orchestra	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08267422-n	noun.group	rock band	rock band	selected_single_source_or_lookup_matched_synset_lemma	rock band	rock band:-1	rock band	rock band:-1	rock band	rock band	rock band	visual_genome	rock band	exact	rock group|rock band	oewn-08266881-n	oewn-08266881-n:noun.group	oewn-08266881-n:dance band;band;dance orchestra	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08270736-n	noun.group	dinner party	dinner party	selected_single_source_or_lookup_matched_synset_lemma	dinner party	dinner party:-1	dinner party	dinner party:-1	dinner party	dinner party	dinner party	visual_genome	dinner party	exact	dinner|dinner party	oewn-08269523-n	oewn-08269523-n:noun.group	oewn-08269523-n:party	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08270976-n	noun.group	gaudy	gaudy	selected_single_source_or_lookup_matched_synset_lemma	gaudy	gaudy:-1	gaudy	gaudy:-1	gaudy	gaudy	gaudy	visual_genome	gaudy	exact	gaudy	oewn-08270561-n	oewn-08270561-n:noun.group	oewn-08270561-n:banquet;feast	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08271797-n	noun.group	wedding reception	wedding reception	selected_single_source_or_lookup_matched_synset_lemma	wedding reception	wedding reception:-1	wedding reception	wedding reception:-1	wedding reception	wedding reception	wedding reception	visual_genome	wedding reception	exact	wedding reception	oewn-08271252-n	oewn-08271252-n:noun.group	oewn-08271252-n:reception	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08271914-n	noun.group	open house	open house	selected_single_source_or_lookup_matched_synset_lemma	open house	open house:-1	open house	open house:-1	open house	open house	open house	visual_genome	open house	exact	open house	oewn-08269523-n	oewn-08269523-n:noun.group	oewn-08269523-n:party	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08273656-n	noun.group	wedding party	wedding party	selected_single_source_or_lookup_matched_synset_lemma	wedding party	wedding party:-1	wedding party	wedding party:-1	wedding party	wedding party	wedding party	visual_genome	wedding party	exact	wedding|wedding party	oewn-08269523-n	oewn-08269523-n:noun.group	oewn-08269523-n:party	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08273889-n	noun.group	party	party	selected_single_source_or_lookup_matched_synset_lemma	party	party:-1	party	party:-1	party	party	party	visual_genome	party	exact	party|political party	oewn-08024893-n	oewn-08024893-n:noun.group	oewn-08024893-n:organization;organisation	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08280034-n	noun.group	Republican Party	republican party	selected_single_source_or_lookup_matched_synset_lemma	Republican Party	Republican Party:-1	republican party	republican party:-1	Republican Party	republican party	republican party	visual_genome	republican party	exact	Republican Party|GOP	oewn-08273889-n	oewn-08273889-n:noun.group	oewn-08273889-n:party;political party	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08283156-n	noun.group	table	table	selected_single_source_or_lookup_matched_synset_lemma	table	table:52	table	table:-1		tab le	tab le	visual_genome	table	joined_variant	table|tabular array	oewn-07955622-n	oewn-07955622-n:noun.group	oewn-07955622-n:array	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08287859-n	noun.group	galaxy	galaxy	selected_single_source_or_lookup_matched_synset_lemma	galaxy	galaxy:-1	galaxy	galaxy:-1	galaxy	galaxy	galaxy	visual_genome	galaxy	exact	galaxy	oewn-07968050-n	oewn-07968050-n:noun.group	oewn-07968050-n:collection;aggregation;accumulation;assemblage	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08289273-n	noun.group	echelon	echelon	selected_single_source_or_lookup_matched_synset_lemma	echelon	echelon:-1	echelon	echelon:-1	echelon	echelon	echelon	visual_genome	echelon	exact	echelon	oewn-08215338-n	oewn-08215338-n:noun.group	oewn-08215338-n:military unit;military force;military group;force	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08290088-n	noun.group	crew	crew	selected_single_source_or_lookup_matched_synset_lemma	crew	crew:-1	crew	crew:-1	crew	crew|crews	crew|crews	visual_genome	crew	exact|morphy	crew	oewn-08206589-n	oewn-08206589-n:noun.group	oewn-08206589-n:unit;social unit	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-08291747-n	noun.group	outfit	outfit	selected_single_source_or_lookup_matched_synset_lemma	outfit	outfit:-1	outfit	outfit:-1	outfit	outfit|outfits	outfit|outfits	visual_genome	outfit	exact|morphy	outfit	oewn-08206589-n	oewn-08206589-n:noun.group	oewn-08206589-n:unit;social unit	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-08293641-n	noun.group	school	school	selected_single_source_or_lookup_matched_synset_lemma	school	school:-1	school	school:-1	school	school	school	visual_genome	school	exact	school	oewn-08293263-n	oewn-08293263-n:noun.group	oewn-08293263-n:educational institution	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08295090-n	noun.group	college	college	selected_single_source_or_lookup_matched_synset_lemma	college	college:-1	college	college:-1	college	college	college	visual_genome	college	exact	college	oewn-07981699-n	oewn-07981699-n:noun.group	oewn-07981699-n:body	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08296219-n	noun.group	academy	academy	selected_single_source_or_lookup_matched_synset_lemma	academy	academy:-1	academy	academy:-1	academy	academy	academy	visual_genome	academy	exact	academy	oewn-08301402-n	oewn-08301402-n:noun.group	oewn-08301402-n:secondary school;lyceum;lycee;gymnasium;middle school	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08301402-n	noun.group	gymnasium	gymnasium	selected_single_source_or_lookup_matched_synset_lemma	gymnasium	gymnasium:-1	gymnasium	gymnasium:-1	gymnasium	gymnasium	gymnasium	visual_genome	gymnasium	exact	secondary school|lyceum|lycee|gymnasium|middle school	oewn-08293641-n	oewn-08293641-n:noun.group	oewn-08293641-n:school	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08303084-n	noun.group	university	university	selected_single_source_or_lookup_matched_synset_lemma	university	university:-1	university	university:-1	university	university	university	visual_genome	university	exact	university	oewn-07981699-n	oewn-07981699-n:noun.group	oewn-07981699-n:body	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08304103-n	noun.group	varsity	varsity	selected_single_source_or_lookup_matched_synset_lemma	varsity	varsity:0	varsity	varsity:-1	varsity	varsity	varsity	visual_genome	varsity	exact	varsity	oewn-08303084-n	oewn-08303084-n:noun.group	oewn-08303084-n:university	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08310752-n	noun.group	fleet	fleet	selected_single_source_or_lookup_matched_synset_lemma	fleet	fleet:-1	fleet	fleet:-1	fleet	fleet	fleet	visual_genome	fleet	exact	fleet	oewn-07968050-n	oewn-07968050-n:noun.group	oewn-07968050-n:collection;aggregation;accumulation;assemblage	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08318076-n	noun.group	IDA	ida	selected_single_source_or_lookup_matched_synset_lemma	IDA	IDA:-1	ida	ida:-1	IDA	ida	ida	visual_genome	ida	exact	International Development Association|IDA	oewn-08316414-n	oewn-08316414-n:noun.group	oewn-08316414-n:United Nations agency;UN agency	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08318228-n	noun.group	IFC	ifc	selected_single_source_or_lookup_matched_synset_lemma	IFC	IFC:-1	ifc	ifc:-1	IFC	ifc	ifc	visual_genome	ifc	exact	International Finance Corporation|IFC	oewn-08316414-n	oewn-08316414-n:noun.group	oewn-08316414-n:United Nations agency;UN agency	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08322872-n	noun.group	ally	ally	selected_single_source_or_lookup_matched_synset_lemma	ally	ally:-1	ally	ally:-1	ally	ally	ally	visual_genome	ally	exact	ally	oewn-08185877-n	oewn-08185877-n:noun.group	oewn-08185877-n:state;nation;country;land;commonwealth;res publica;body politic	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08324519-n	noun.group	meeting	meeting	selected_single_source_or_lookup_matched_synset_lemma	meeting	meeting:-1	meeting	meeting:-1	meeting	meeting	meeting	visual_genome	meeting	exact	meeting|group meeting	oewn-01232427-n	oewn-01232427-n:noun.act	oewn-01232427-n:assembly;assemblage;gathering	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08325243-n	noun.group	caucus	caucus	selected_single_source_or_lookup_matched_synset_lemma	caucus	caucus:-1	caucus	caucus:-1	caucus	caucus	caucus	visual_genome	caucus	exact	caucus	oewn-08324519-n	oewn-08324519-n:noun.group	oewn-08324519-n:meeting;group meeting	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08325427-n	noun.group	conference	conference	selected_single_source_or_lookup_matched_synset_lemma	conference	conference:-1	conference	conference:-1	conference	conference	conference	visual_genome	conference	exact	conference	oewn-08324519-n	oewn-08324519-n:noun.group	oewn-08324519-n:meeting;group meeting	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08326016-n	noun.group	convention	convention	selected_single_source_or_lookup_matched_synset_lemma	convention	convention:-1	convention	convention:-1	convention	convention	convention	visual_genome	convention	exact	convention	oewn-08324519-n	oewn-08324519-n:noun.group	oewn-08324519-n:meeting;group meeting	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08336128-n	noun.group	parliament	parliament	selected_single_source_or_lookup_matched_synset_lemma	parliament	parliament:-1	parliament	parliament:-1	parliament	parliament	parliament	visual_genome	parliament	exact	parliament	oewn-08180172-n	oewn-08180172-n:noun.group	oewn-08180172-n:legislature;legislative assembly;legislative body;general assembly;law-makers	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
oewn-08346380-n	noun.group	court	court	selected_single_source_or_lookup_matched_synset_lemma	court	court:-1	court	court:-1	court	court|courts	court|courts	visual_genome	court	exact|morphy	court|tribunal|judicature	oewn-08180691-n	oewn-08180691-n:noun.group	oewn-08180691-n:assembly	selected_all_immediate_oewn_hypernyms	2	selected_single_source_or_lookup_matched_synset_lemma
oewn-08354251-n	noun.group	bureau	bureau	selected_single_source_or_lookup_matched_synset_lemma	bureau	bureau:-1	bureau	bureau:-1	bureau	bureau	bureau	visual_genome	bureau	exact	agency|federal agency|government agency|bureau|office|authority	oewn-08094128-n	oewn-08094128-n:noun.group	oewn-08094128-n:administrative unit;administrative body	selected_all_immediate_oewn_hypernyms	1	selected_single_source_or_lookup_matched_synset_lemma
