dataset	category_index	label	label_key	source_version	source_url	source_class	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
objects365	306	Stapler	stapler	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	stapler	true	1	oewn-04310635-n	noun.artifact	oewn-04310635-n	oewn-04310635-n:noun.artifact:stapler;stapling machine	stapler|stapling machine	stapler	selected_single_label_or_lookup_matched_wordnet_lemma	stapler	stapler:0	oewn-03705309-n	oewn-03705309-n:noun.artifact	oewn-03705309-n:machine	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	307	Campel	campel	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
objects365	308	Formula 1	formula 1	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
objects365	309	Pomegranate	pomegranate	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	pomegranate	true	2	oewn-07784670-n	noun.food	oewn-12365797-n|oewn-07784670-n	oewn-12365797-n:noun.plant:pomegranate;pomegranate tree;Punica granatum|oewn-07784670-n:noun.food:pomegranate	pomegranate	pomegranate	selected_single_label_or_lookup_matched_wordnet_lemma	pomegranate	pomegranate:0	oewn-07721676-n	oewn-07721676-n:noun.food	oewn-07721676-n:edible fruit	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07784670-n	user-approved ambiguous decision: food sense	false	true	wn30_all_zero	oewn-12365797-n:pomegranate%1:20:00:::pomegranate.n.01:0|oewn-07784670-n:pomegranate%1:13:00:::pomegranate.n.02:0	manual_select	manual_select
objects365	310	Dishwasher	dishwasher	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	dishwasher	true	2	oewn-03212662-n	noun.artifact	oewn-03212662-n|oewn-10036908-n	oewn-03212662-n:noun.artifact:dishwasher;dish washer;dishwashing machine|oewn-10036908-n:noun.person:dishwasher	dishwasher|dish washer|dishwashing machine	dishwasher	selected_by_source_label_surface_after_wn30_tie	dishwasher|dish washer	dishwasher:1|dish washer:1	oewn-04587779-n	oewn-04587779-n:noun.artifact	oewn-04587779-n:white goods	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03212662-n:dishwasher%1:06:00:::dishwasher.n.01:1;dish_washer%1:06:00:::dishwasher.n.01:0|oewn-10036908-n:dishwasher%1:18:00:::dishwasher.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	311	Crab	crab	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	crab	true	7	oewn-01979598-n	noun.animal	oewn-09771988-n|oewn-01979598-n|oewn-08704396-n|oewn-09993584-n|oewn-07803691-n|oewn-02187819-n|oewn-00446514-n	oewn-09771988-n:noun.person:Cancer;Crab|oewn-01979598-n:noun.animal:crab|oewn-08704396-n:noun.location:Cancer;Cancer the Crab;Crab|oewn-09993584-n:noun.person:crab;crabby person|oewn-07803691-n:noun.food:crab;crabmeat|oewn-02187819-n:noun.animal:crab louse;pubic louse;crab;Phthirius pubis;Pthirus pubis|oewn-00446514-n:noun.act:crab	crab	crab	selected_single_label_or_lookup_matched_wordnet_lemma	crab	crab:1	oewn-01978787-n	oewn-01978787-n:noun.animal	oewn-01978787-n:decapod crustacean;decapod	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-09771988-n:crab%1:18:01:::cancer.n.02:0|oewn-01979598-n:crab%1:05:00:::crab.n.01:1|oewn-08704396-n:crab%1:15:00:::cancer.n.04:0|oewn-09993584-n:crab%1:18:00:::crab.n.02:0|oewn-07803691-n:crab%1:13:00:::crab.n.05:0|oewn-02187819-n:crab%1:05:01:::crab_louse.n.01:0;pthirus_pubis%1:05:00::=wn30_missing	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	312	Hoverboard	hoverboard	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	hoverboard	true	1	oewn-91000411-n	noun.artifact	oewn-91000411-n	oewn-91000411-n:noun.artifact:hoverboard	hoverboard	hoverboard	selected_single_label_or_lookup_matched_wordnet_lemma	hoverboard	hoverboard:-1	oewn-04531608-n	oewn-04531608-n:noun.artifact	oewn-04531608-n:vehicle	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	313	Meat ball	meat ball	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	joined_variant	meatball	true	1	oewn-07887412-n	noun.food	oewn-07887412-n	oewn-07887412-n:noun.food:meatball	meatball	meatball	selected_single_label_or_lookup_matched_wordnet_lemma	meatball	meatball:0	oewn-07572999-n	oewn-07572999-n:noun.food	oewn-07572999-n:dish	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	314	Rice Cooker	rice cooker	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	rice cooker	true	1	oewn-80377636-n	noun.artifact	oewn-80377636-n	oewn-80377636-n:noun.artifact:rice cooker;rice steamer	rice cooker|rice steamer	rice cooker	selected_single_label_or_lookup_matched_wordnet_lemma	rice cooker	rice cooker:-1	oewn-03625261-n	oewn-03625261-n:noun.artifact	oewn-03625261-n:kitchen appliance	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	315	Tuba	tuba	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	tuba	true	1	oewn-02807418-n	noun.artifact	oewn-02807418-n	oewn-02807418-n:noun.artifact:bass horn;sousaphone;tuba	bass horn|sousaphone|tuba	tuba	selected_single_label_or_lookup_matched_wordnet_lemma	tuba	tuba:0	oewn-02895029-n|oewn-02806515-n	oewn-02895029-n:noun.artifact|oewn-02806515-n:noun.artifact	oewn-02895029-n:brass;brass instrument|oewn-02806515-n:bass	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	316	Calculator	calculator	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	calculator	true	2	oewn-02942270-n	noun.artifact	oewn-09906486-n|oewn-02942270-n	oewn-09906486-n:noun.person:calculator;reckoner;figurer;estimator;computer|oewn-02942270-n:noun.artifact:calculator;calculating machine	calculator|calculating machine	calculator	selected_single_label_or_lookup_matched_wordnet_lemma	calculator	calculator:0	oewn-03705309-n	oewn-03705309-n:noun.artifact	oewn-03705309-n:machine	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02942270-n	user-approved ambiguous decision: calculator artifact sense	false	true	wn30_all_zero	oewn-09906486-n:calculator%1:18:00:::calculator.n.01:0|oewn-02942270-n:calculator%1:06:00:::calculator.n.02:0	manual_select	manual_select
objects365	317	Papaya	papaya	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	papaya	true	2	oewn-07778220-n	noun.food	oewn-12393617-n|oewn-07778220-n	oewn-12393617-n:noun.plant:papaya;papaia;pawpaw;papaya tree;melon tree;Carica papaya|oewn-07778220-n:noun.food:papaya	papaya	papaya	selected_single_label_or_lookup_matched_wordnet_lemma	papaya	papaya:0	oewn-07721676-n	oewn-07721676-n:noun.food	oewn-07721676-n:edible fruit	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07778220-n	user-approved ambiguous decision: food sense	false	true	wn30_all_zero	oewn-12393617-n:papaya%1:20:00:::papaya.n.01:0|oewn-07778220-n:papaya%1:13:00:::papaya.n.02:0	manual_select	manual_select
objects365	318	Antelope	antelope	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	antelope	true	1	oewn-02422442-n	noun.animal	oewn-02422442-n	oewn-02422442-n:noun.animal:antelope	antelope	antelope	selected_single_label_or_lookup_matched_wordnet_lemma	antelope	antelope:6	oewn-02403683-n	oewn-02403683-n:noun.animal	oewn-02403683-n:bovid	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	319	Parrot	parrot	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	parrot	true	2	oewn-01819528-n	noun.animal	oewn-01819528-n|oewn-10421030-n	oewn-01819528-n:noun.animal:parrot|oewn-10421030-n:noun.person:parrot	parrot	parrot	selected_single_label_or_lookup_matched_wordnet_lemma	parrot	parrot:1	oewn-01505702-n	oewn-01505702-n:noun.animal	oewn-01505702-n:bird	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-01819528-n:parrot%1:05:00:::parrot.n.01:1|oewn-10421030-n:parrot%1:18:00:::parrot.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	320	Seal	seal	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	seal	true	9	oewn-04167097-n	noun.artifact	oewn-10368257-n|oewn-04167097-n|oewn-04166119-n|oewn-14790219-n|oewn-06869035-n|oewn-06718747-n|oewn-04166606-n|oewn-04166415-n|oewn-02078848-n	oewn-10368257-n:noun.person:Navy SEAL;SEAL|oewn-04167097-n:noun.artifact:sealing wax;seal|oewn-04166119-n:noun.artifact:seal;stamp|oewn-14790219-n:noun.substance:seal;sealskin|oewn-06869035-n:noun.communication:seal|oewn-06718747-n:noun.communication:cachet;seal;seal of approval|oewn-04166606-n:noun.artifact:seal|oewn-04166415-n:noun.artifact:seal|oewn-02078848-n:noun.animal:seal	sealing wax|seal	seal	selected_single_label_or_lookup_matched_wordnet_lemma	seal	seal:3	oewn-03328648-n	oewn-03328648-n:noun.artifact	oewn-03328648-n:fastener;fastening;holdfast;fixing	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-10368257-n:seal%1:18:00:::navy_seal.n.01:0|oewn-04167097-n:seal%1:06:01:::sealing_wax.n.01:3|oewn-04166119-n:seal%1:06:00:::seal.n.02:1|oewn-14790219-n:seal%1:27:00:::seal.n.03:0|oewn-06869035-n:seal%1:10:01:::seal.n.05:0|oewn-06718747-n:seal%1:10:00:::cachet.n.01:0|oewn-04166606-n:seal%1:06:03:::seal.n.07:0|oewn-04166415-n:seal%1:06:02:::seal.n.08:0|oewn-02078848-n:seal%1:05:00:::seal.n.09:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	321	Buttefly	buttefly	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
objects365	322	Dumbbell	dumbbell	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	dumbbell	true	2	oewn-03259733-n	noun.artifact	oewn-03259733-n|oewn-10059116-n	oewn-03259733-n:noun.artifact:dumbbell|oewn-10059116-n:noun.person:dumbbell;dummy;dope;boob;booby;pinhead	dumbbell	dumbbell	selected_single_label_or_lookup_matched_wordnet_lemma	dumbbell	dumbbell:4	oewn-04578578-n	oewn-04578578-n:noun.artifact	oewn-04578578-n:weight;free weight;exercising weight	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03259733-n:dumbbell%1:06:00:::dumbbell.n.01:4|oewn-10059116-n:dumbbell%1:18:00:::dumbbell.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	323	Donkey	donkey	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	donkey	true	2	oewn-02392211-n	noun.animal	oewn-06894410-n|oewn-02392211-n	oewn-06894410-n:noun.communication:donkey|oewn-02392211-n:noun.animal:domestic ass;donkey;Equus asinus	domestic ass|donkey|Equus asinus	donkey	selected_single_label_or_lookup_matched_wordnet_lemma	donkey	donkey:0	oewn-02391998-n	oewn-02391998-n:noun.animal	oewn-02391998-n:ass	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02392211-n	user-approved ambiguous decision: animal sense	false	true	wn30_all_zero	oewn-06894410-n:donkey%1:10:00:::donkey.n.01:0|oewn-02392211-n:donkey%1:05:00:::domestic_ass.n.01:0	manual_select	manual_select
objects365	324	Lion	lion	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	lion	true	4	oewn-02131817-n	noun.animal	oewn-09772126-n|oewn-02131817-n|oewn-08704559-n|oewn-10284767-n	oewn-09772126-n:noun.person:Leo;Lion|oewn-02131817-n:noun.animal:lion;king of beasts;Panthera leo|oewn-08704559-n:noun.location:Leo;Leo the Lion;Lion|oewn-10284767-n:noun.person:lion;social lion	lion|king of beasts|Panthera leo	lion	selected_single_label_or_lookup_matched_wordnet_lemma	lion	lion:2	oewn-02130460-n	oewn-02130460-n:noun.animal	oewn-02130460-n:big cat;cat	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-09772126-n:lion%1:18:01:::leo.n.01:0|oewn-02131817-n:lion%1:05:00:::lion.n.01:2|oewn-08704559-n:lion%1:15:00:::leo.n.03:0|oewn-10284767-n:lion%1:18:00:::lion.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
objects365	325	Urinal	urinal	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	urinal	true	1	oewn-04523286-n	noun.artifact	oewn-04523286-n	oewn-04523286-n:noun.artifact:urinal	urinal	urinal	selected_single_label_or_lookup_matched_wordnet_lemma	urinal	urinal:0	oewn-03975617-n	oewn-03975617-n:noun.artifact	oewn-03975617-n:plumbing fixture	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	326	Dolphin	dolphin	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	dolphin	true	2	oewn-02071627-n	noun.animal	oewn-02584588-n|oewn-02071627-n	oewn-02584588-n:noun.animal:dolphinfish;dolphin;mahimahi|oewn-02071627-n:noun.animal:dolphin	dolphin	dolphin	selected_single_label_or_lookup_matched_wordnet_lemma	dolphin	dolphin:0	oewn-02069360-n	oewn-02069360-n:noun.animal	oewn-02069360-n:toothed whale	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02071627-n	user-approved ambiguous decision: dolphin animal sense, not dolphinfish	false	true	wn30_all_zero	oewn-02584588-n:dolphin%1:05:01:::dolphinfish.n.02:0|oewn-02071627-n:dolphin%1:05:00:::dolphin.n.02:0	manual_select	manual_select
objects365	327	Electric Drill	electric drill	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	electric drill	true	1	oewn-03244843-n	noun.artifact	oewn-03244843-n	oewn-03244843-n:noun.artifact:electric drill	electric drill	electric drill	selected_single_label_or_lookup_matched_wordnet_lemma	electric drill	electric drill:0	oewn-04001730-n	oewn-04001730-n:noun.artifact	oewn-04001730-n:power drill	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
objects365	328	Hair Dryer	hair dryer	objects365_v2_mmdetection_cfd5d3a985b0	https://raw.githubusercontent.com/open-mmlab/mmdetection/cfd5d3a985b0249de009b67d04f37263e11cdf3d/mmdet/datasets/objects365.py	Objects365V2Dataset	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	hair dryer	true	1	oewn-03488399-n	noun.artifact	oewn-03488399-n	oewn-03488399-n:noun.artifact:hand blower;blow dryer;blow drier;hair dryer;hair drier	hand blower|blow dryer|blow drier|hair dryer|hair drier	hair dryer	selected_single_label_or_lookup_matched_wordnet_lemma	hair dryer	hair dryer:0	oewn-02858369-n|oewn-03256469-n	oewn-02858369-n:noun.artifact|oewn-03256469-n:noun.artifact	oewn-02858369-n:blower|oewn-03256469-n:dryer;drier	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
