dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	lvis_synset_matched_oewn_synsets	synset_selection_tag	decision_basis
lvis	1105	cover	cover	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	cover	top.n.09	cover	covering for a hole (especially a hole in the top of a container)	f	25	49	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	cover	true	10	oewn-04461181-n	noun.artifact	oewn-04159023-n|oewn-02852392-n|oewn-01051609-n|oewn-02843848-n|oewn-09280855-n|oewn-04461181-n|oewn-00990979-n|oewn-13339433-n|oewn-03126349-n|oewn-01051916-n	oewn-04159023-n:noun.artifact:screen;cover;covert;concealment|oewn-02852392-n:noun.artifact:blanket;cover|oewn-01051609-n:noun.act:cover;covering;screening;masking|oewn-02843848-n:noun.artifact:binding;book binding;cover;back|oewn-09280855-n:noun.object:covering;natural covering;cover|oewn-04461181-n:noun.artifact:top;cover|oewn-00990979-n:noun.act:cover;covering fire|oewn-13339433-n:noun.possession:cover charge;cover|oewn-03126349-n:noun.artifact:cover;cover version;cover song|oewn-01051916-n:noun.act:cover	top|cover	oewn-03127399-n	oewn-03127399-n:noun.artifact	oewn-03127399-n:covering	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-04461181-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	1106	tortilla	tortilla	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tortilla	tortilla.n.01	tortilla	thin unleavened pancake made from cornmeal or wheat flour	c	4	11	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	tortilla	true	1	oewn-07896558-n	noun.food	oewn-07896558-n	oewn-07896558-n:noun.food:tortilla	tortilla	oewn-07655812-n	oewn-07655812-n:noun.food	oewn-07655812-n:pancake;battercake;flannel cake;flannel-cake;flapcake;flapjack;griddlecake;hotcake;hot cake	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1107	tow truck	tow truck	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tow_truck	tow_truck.n.01	tow_truck	a truck equipped to hoist and pull wrecked cars (or to remove cars from no-parking zones)	c	4	4	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	tow truck	true	1	oewn-04468931-n	noun.artifact	oewn-04468931-n	oewn-04468931-n:noun.artifact:tow truck;tow car;wrecker	tow truck|tow car|wrecker	oewn-04497386-n	oewn-04497386-n:noun.artifact	oewn-04497386-n:truck;motortruck	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1108	towel	towel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	towel	towel.n.01	towel	a rectangular piece of absorbent cloth (or paper) for drying or wiping	f	118	427	false	not_mwe	duplicate_existing_label_key	true	objects365	Towel	oewn-04466597-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1109	towel rack	towel rack	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	towel_rack	towel_rack.n.01	towel_rack|towel_rail|towel_bar	a rack consisting of one or more bars on which towels can be hung	f	112	191	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	towel rack	true	1	oewn-04467008-n	noun.artifact	oewn-04467008-n	oewn-04467008-n:noun.artifact:towel rack;towel horse	towel rack|towel horse	oewn-04044916-n	oewn-04044916-n:noun.artifact	oewn-04044916-n:rack;stand	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1110	toy	toy	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	toy	toy.n.03	toy	a device regarded as providing amusement	f	213	943	false	not_mwe	duplicate_existing_label_key	true	openimages	Toy	oewn-03971038-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1111	tractor (farm equipment)	tractor (farm equipment)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tractor_(farm_equipment)	tractor.n.01	tractor_(farm_equipment)	a wheeled vehicle with large wheels; used in farming and other applications	c	11	15	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1112	traffic light	traffic light	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	traffic_light	traffic_light.n.01	traffic_light	a device to control vehicle traffic often consisting of three or more lights	f	397	1551	true	duplicate_existing_label_key	duplicate_existing_label_key	true	COCO	traffic light	oewn-06887235-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1113	dirt bike	dirt bike	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	dirt_bike	trail_bike.n.01	dirt_bike	a lightweight motorcycle equipped with rugged tires and suspension for off-road use	c	6	9	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	dirt bike	true	1	oewn-04474106-n	noun.artifact	oewn-04474106-n	oewn-04474106-n:noun.artifact:trail bike;dirt bike;scrambler	trail bike|dirt bike|scrambler	oewn-03796045-n	oewn-03796045-n:noun.artifact	oewn-03796045-n:motorcycle;bike	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1114	trailer truck	trailer truck	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trailer_truck	trailer_truck.n.01	trailer_truck|tractor_trailer|trucking_rig|articulated_lorry|semi_truck	a truck consisting of a tractor and trailer together	f	27	72	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	trailer truck	true	1	oewn-04474900-n	noun.artifact	oewn-04474900-n	oewn-04474900-n:noun.artifact:trailer truck;tractor trailer;trucking rig;rig;articulated lorry;semi	trailer truck|tractor trailer|trucking rig|rig|articulated lorry|semi	oewn-04497386-n	oewn-04497386-n:noun.artifact	oewn-04497386-n:truck;motortruck	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1115	train (railroad vehicle)	train (railroad vehicle)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	train_(railroad_vehicle)	train.n.01	train_(railroad_vehicle)|railroad_train	public or private transport provided by a line of railway cars coupled together and drawn by a locomotive	f	351	506	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1116	trampoline	trampoline	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trampoline	trampoline.n.01	trampoline	gymnastic apparatus consisting of a strong canvas sheet attached with springs to a metal frame	r	3	4	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	trampoline	true	1	oewn-04476749-n	noun.artifact	oewn-04476749-n	oewn-04476749-n:noun.artifact:trampoline	trampoline	oewn-03477355-n	oewn-03477355-n:noun.artifact	oewn-03477355-n:gymnastic apparatus;exerciser	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1117	tray	tray	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tray	tray.n.01	tray	an open receptacle for holding or displaying or serving articles or food	f	154	472	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	tray	true	1	oewn-04483494-n	noun.artifact	oewn-04483494-n	oewn-04483494-n:noun.artifact:tray	tray	oewn-04068016-n	oewn-04068016-n:noun.artifact	oewn-04068016-n:receptacle	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1118	trench coat	trench coat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trench_coat	trench_coat.n.01	trench_coat	a military style raincoat; belted with deep pockets	r	1	1	true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	trench coat	true	1	oewn-04486281-n	noun.artifact	oewn-04486281-n	oewn-04486281-n:noun.artifact:trench coat	trench coat	oewn-04056517-n	oewn-04056517-n:noun.artifact	oewn-04056517-n:raincoat;waterproof	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1119	triangle (musical instrument)	triangle (musical instrument)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	triangle_(musical_instrument)	triangle.n.05	triangle_(musical_instrument)	a percussion instrument consisting of a metal bar bent in the shape of an open triangle	r	0	0	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1120	tricycle	tricycle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tricycle	tricycle.n.01	tricycle	a vehicle with three wheels that is moved by foot pedals	c	5	7	false	not_mwe	duplicate_existing_label_key	true	objects365	Tricycle	oewn-04489649-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1121	tripod	tripod	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tripod	tripod.n.01	tripod	a three-legged rack used for support	f	21	24	false	not_mwe	duplicate_existing_label_key	true	objects365	Tripod	oewn-04492338-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1122	trousers	trousers	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trousers	trouser.n.01	trousers|pants_(clothing)	a garment extending from the waist to the knee or ankle, covering each leg separately	f	390	1416	false	not_mwe	duplicate_existing_label_key	true	openimages	Trousers	oewn-04496264-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1123	truck	truck	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	truck	truck.n.01	truck	an automotive vehicle suitable for hauling	f	185	343	false	not_mwe	duplicate_existing_label_key	true	COCO	truck	oewn-04497386-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1124	truffle (chocolate)	truffle (chocolate)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	truffle_(chocolate)	truffle.n.03	truffle_(chocolate)|chocolate_truffle	creamy chocolate candy	r	0	0	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1125	trunk	trunk	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	trunk	trunk.n.02	trunk	luggage consisting of a large strong case used when traveling or for storage	c	10	141	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	trunk	true	5	oewn-04499064-n	noun.artifact	oewn-13186713-n|oewn-04499064-n|oewn-05557463-n|oewn-03701391-n|oewn-02455598-n	oewn-13186713-n:noun.plant:trunk;tree trunk;bole|oewn-04499064-n:noun.artifact:trunk|oewn-05557463-n:noun.body:torso;trunk;body|oewn-03701391-n:noun.artifact:luggage compartment;automobile trunk;trunk;boot|oewn-02455598-n:noun.animal:proboscis;trunk	trunk	oewn-02777635-n	oewn-02777635-n:noun.artifact	oewn-02777635-n:baggage;luggage	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-04499064-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	1126	vat	vat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	vat	tub.n.02	vat	a large vessel for holding or storing liquids	r	0	0	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	vat	true	2	oewn-04500676-n	noun.artifact	oewn-89535166-n|oewn-04500676-n	oewn-89535166-n:noun.possession:value-added tax;VAT;goods and service tax;GST|oewn-04500676-n:noun.artifact:tub;vat	tub|vat	oewn-04538393-n	oewn-04538393-n:noun.artifact	oewn-04538393-n:vessel	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-04500676-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	1127	turban	turban	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	turban	turban.n.01	turban	a traditional headdress consisting of a long scarf wrapped around the head	c	5	35	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	turban	true	2	oewn-04505684-n	noun.artifact	oewn-04505684-n|oewn-03944111-n	oewn-04505684-n:noun.artifact:turban|oewn-03944111-n:noun.artifact:pillbox;toque;turban	turban	oewn-03507653-n	oewn-03507653-n:noun.artifact	oewn-03507653-n:headdress;headgear	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-04505684-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	1128	turkey (food)	turkey (food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	turkey_(food)	turkey.n.04	turkey_(food)	flesh of large domesticated fowl usually roasted	c	8	9	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1129	turnip	turnip	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	turnip	turnip.n.01	turnip	widely cultivated plant having a large fleshy edible white or yellow root	r	2	20	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	turnip	true	2	oewn-11898115-n	noun.plant	oewn-11898115-n|oewn-07751779-n	oewn-11898115-n:noun.plant:turnip;white turnip;Brassica rapa|oewn-07751779-n:noun.food:turnip	turnip|white turnip|Brassica rapa	oewn-11897942-n	oewn-11897942-n:noun.plant	oewn-11897942-n:turnip plant	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-11898115-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
lvis	1130	turtle	turtle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	turtle	turtle.n.02	turtle	any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming	c	5	5	false	not_mwe	duplicate_existing_label_key	true	openimages	Turtle	oewn-01665425-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1131	turtleneck (clothing)	turtleneck (clothing)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	turtleneck_(clothing)	turtleneck.n.01	turtleneck_(clothing)|polo-neck	a sweater or jersey with a high close-fitting collar	c	1	1	true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0									not_applicable_no_selected_synset		not_applicable			false	true				unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
lvis	1132	typewriter	typewriter	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	typewriter	typewriter.n.01	typewriter	hand-operated character printer for printing written messages one character at a time	c	2	2	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	typewriter	true	1	oewn-04512331-n	noun.artifact	oewn-04512331-n	oewn-04512331-n:noun.artifact:typewriter	typewriter	oewn-03011195-n	oewn-03011195-n:noun.artifact	oewn-03011195-n:character printer;character-at-a-time printer;serial printer	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1133	umbrella	umbrella	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	umbrella	umbrella.n.01	umbrella	a lightweight handheld collapsible canopy	f	397	1777	false	not_mwe	duplicate_existing_label_key	true	COCO	umbrella	oewn-04514450-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1134	underwear	underwear	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	underwear	underwear.n.01	underwear|underclothes|underclothing|underpants	undergarment worn next to the skin and under the outer garments	f	11	13	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	underwear	true	1	oewn-04516244-n	noun.artifact	oewn-04516244-n	oewn-04516244-n:noun.artifact:underwear;underclothes;underclothing	underwear|underclothes|underclothing	oewn-04515458-n	oewn-04515458-n:noun.artifact	oewn-04515458-n:undergarment;unmentionable	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true				single_oewn_noun_synset	single_oewn_noun_synset
lvis	1135	unicycle	unicycle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	unicycle	unicycle.n.01	unicycle	a vehicle with a single wheel that is driven by pedals	r	0	0	false	not_mwe	duplicate_existing_label_key	true	openimages	Unicycle	oewn-04516712-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1136	urinal	urinal	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	urinal	urinal.n.01	urinal	a plumbing fixture (usually attached to the wall) used by men to urinate	f	39	237	false	not_mwe	duplicate_existing_label_key	true	objects365	Urinal	oewn-04523286-n				duplicate_existing_label_key																							duplicate_existing_label_key
lvis	1137	urn	urn	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	urn	urn.n.01	urn	a large vase that usually has a pedestal or feet	c	2	5	false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	urn	true	2	oewn-04523411-n	noun.artifact	oewn-04523411-n|oewn-04523509-n	oewn-04523411-n:noun.artifact:urn|oewn-04523509-n:noun.artifact:urn	urn	oewn-04529463-n	oewn-04529463-n:noun.artifact	oewn-04529463-n:vase	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			oewn-04523411-n	selected_by_lvis_synset_metadata	selected_by_lvis_synset_metadata
