dataset	category_id	label	label_key	source_version	source_url	source_class	lvis_name	lvis_synset	lvis_synonyms	lvis_def	lvis_frequency	lvis_image_count	lvis_instance_count
lvis	997	spider	spider	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	spider	spider.n.01	spider	predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body	c	1	1
lvis	998	crawfish	crawfish	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	crawfish	spiny_lobster.n.02	crawfish|crayfish	large edible marine crustacean having a spiny carapace but lacking the large pincers of true lobsters	r	0	0
lvis	999	sponge	sponge	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sponge	sponge.n.01	sponge	a porous mass usable to absorb water typically used for cleaning	c	13	18
lvis	1000	spoon	spoon	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	spoon	spoon.n.01	spoon	a piece of cutlery with a shallow bowl-shaped container and a handle	f	227	426
lvis	1001	sportswear	sportswear	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sportswear	sportswear.n.01	sportswear|athletic_wear|activewear	attire worn for sport or for casual wear	c	1	2
lvis	1002	spotlight	spotlight	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	spotlight	spotlight.n.02	spotlight	a lamp that produces a strong beam of light to illuminate a restricted area; used to focus attention of a stage performer	c	11	71
lvis	1003	squid (food)	squid (food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	squid_(food)	squid.n.01	squid_(food)|calamari|calamary	(Italian cuisine) squid prepared as food	r	0	0
lvis	1004	squirrel	squirrel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	squirrel	squirrel.n.01	squirrel	a kind of arboreal rodent having a long bushy tail	c	2	2
lvis	1005	stagecoach	stagecoach	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stagecoach	stagecoach.n.01	stagecoach	a large coach-and-four formerly used to carry passengers and mail on regular routes between towns	r	0	0
lvis	1006	stapler (stapling machine)	stapler (stapling machine)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stapler_(stapling_machine)	stapler.n.01	stapler_(stapling_machine)	a machine that inserts staples into sheets of paper in order to fasten them together	c	8	8
lvis	1007	starfish	starfish	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	starfish	starfish.n.01	starfish|sea_star	echinoderms characterized by five arms extending from a central disk	c	2	2
lvis	1008	statue (sculpture)	statue (sculpture)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	statue_(sculpture)	statue.n.01	statue_(sculpture)	a sculpture representing a human or animal	f	119	428
lvis	1009	steak (food)	steak (food)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	steak_(food)	steak.n.01	steak_(food)	a slice of meat cut from the fleshy part of an animal or large fish	c	14	20
lvis	1010	steak knife	steak knife	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	steak_knife	steak_knife.n.01	steak_knife	a sharp table knife used in eating steak	r	0	0
lvis	1011	steering wheel	steering wheel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	steering_wheel	steering_wheel.n.01	steering_wheel	a handwheel that is used for steering	f	125	155
lvis	1012	stepladder	stepladder	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stepladder	step_ladder.n.01	stepladder	a folding portable ladder hinged at the top	r	5	5
lvis	1013	step stool	step stool	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	step_stool	step_stool.n.01	step_stool	a stool that has one or two steps that fold under the seat	c	5	6
lvis	1014	stereo (sound system)	stereo (sound system)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stereo_(sound_system)	stereo.n.01	stereo_(sound_system)	electronic device for playing audio	c	13	19
lvis	1015	stew	stew	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stew	stew.n.02	stew	food prepared by stewing especially meat or fish with vegetables	r	0	0
lvis	1016	stirrer	stirrer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stirrer	stirrer.n.02	stirrer	an implement used for stirring	r	4	5
lvis	1017	stirrup	stirrup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stirrup	stirrup.n.01	stirrup	support consisting of metal loops into which rider's feet go	f	48	83
lvis	1018	stool	stool	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stool	stool.n.01	stool	a simple seat without a back or arms	f	63	128
lvis	1019	stop sign	stop sign	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stop_sign	stop_sign.n.01	stop_sign	a traffic sign to notify drivers that they must come to a complete stop	f	170	216
lvis	1020	brake light	brake light	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	brake_light	stoplight.n.01	brake_light	a red light on the rear of a motor vehicle that signals when the brakes are applied	f	45	210
lvis	1021	stove	stove	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stove	stove.n.01	stove|kitchen_stove|range_(kitchen_appliance)|kitchen_range|cooking_stove	a kitchen appliance used for cooking food	f	209	230
lvis	1022	strainer	strainer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	strainer	strainer.n.01	strainer	a filter to retain larger pieces while smaller pieces and liquids pass through	c	13	20
lvis	1023	strap	strap	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	strap	strap.n.01	strap	an elongated strip of material for binding things together or holding	f	278	1026
lvis	1024	straw (for drinking)	straw (for drinking)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	straw_(for_drinking)	straw.n.04	straw_(for_drinking)|drinking_straw	a thin paper or plastic tube used to suck liquids into the mouth	f	116	226
lvis	1025	strawberry	strawberry	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	strawberry	strawberry.n.01	strawberry	sweet fleshy red fruit	f	72	864
lvis	1026	street sign	street sign	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	street_sign	street_sign.n.01	street_sign	a sign visible from the street	f	367	1628
lvis	1027	streetlight	streetlight	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	streetlight	streetlight.n.01	streetlight|street_lamp	a lamp supported on a lamppost; for illuminating a street	f	369	1606
lvis	1028	string cheese	string cheese	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	string_cheese	string_cheese.n.01	string_cheese	cheese formed in long strings twisted together	r	1	1
lvis	1029	stylus	stylus	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	stylus	stylus.n.02	stylus	a pointed tool for writing or drawing or engraving, including pens	r	0	0
lvis	1030	subwoofer	subwoofer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	subwoofer	subwoofer.n.01	subwoofer	a loudspeaker that is designed to reproduce very low bass frequencies	r	3	3
lvis	1031	sugar bowl	sugar bowl	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sugar_bowl	sugar_bowl.n.01	sugar_bowl	a dish in which sugar is served	r	4	4
lvis	1032	sugarcane (plant)	sugarcane (plant)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sugarcane_(plant)	sugarcane.n.01	sugarcane_(plant)	juicy canes whose sap is a source of molasses and commercial sugar; fresh canes are sometimes chewed for the juice	r	0	0
lvis	1033	suit (clothing)	suit (clothing)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	suit_(clothing)	suit.n.01	suit_(clothing)	a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color	f	18	51
lvis	1034	sunflower	sunflower	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sunflower	sunflower.n.01	sunflower	any plant of the genus Helianthus having large flower heads with dark disk florets and showy yellow rays	c	17	86
lvis	1035	sunglasses	sunglasses	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sunglasses	sunglasses.n.01	sunglasses	spectacles that are darkened or polarized to protect the eyes from the glare of the sun	f	384	1488
lvis	1036	sunhat	sunhat	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sunhat	sunhat.n.01	sunhat	a hat with a broad brim that protects the face from direct exposure to the sun	c	14	48
lvis	1037	surfboard	surfboard	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	surfboard	surfboard.n.01	surfboard	a narrow buoyant board for riding surf	f	355	707
lvis	1038	sushi	sushi	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sushi	sushi.n.01	sushi	rice (with raw fish) wrapped in seaweed	c	4	36
lvis	1039	mop	mop	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	mop	swab.n.02	mop	cleaning implement consisting of absorbent material fastened to a handle; for cleaning floors	c	8	11
lvis	1040	sweat pants	sweat pants	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sweat_pants	sweat_pants.n.01	sweat_pants	loose-fitting trousers with elastic cuffs; worn by athletes	c	5	7
lvis	1041	sweatband	sweatband	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sweatband	sweatband.n.02	sweatband	a band of material tied around the forehead or wrist to absorb sweat	c	17	37
lvis	1042	sweater	sweater	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sweater	sweater.n.01	sweater	a crocheted or knitted garment covering the upper part of the body	f	193	365
lvis	1043	sweatshirt	sweatshirt	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sweatshirt	sweatshirt.n.01	sweatshirt	cotton knit pullover with long sleeves worn during athletic activity	f	115	258
lvis	1044	sweet potato	sweet potato	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sweet_potato	sweet_potato.n.02	sweet_potato	the edible tuberous root of the sweet potato vine	c	5	23
lvis	1045	swimsuit	swimsuit	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	swimsuit	swimsuit.n.01	swimsuit|swimwear|bathing_suit|swimming_costume|bathing_costume|swimming_trunks|bathing_trunks	garment worn for swimming	f	129	485
lvis	1046	sword	sword	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	sword	sword.n.01	sword	a cutting or thrusting weapon that has a long metal blade	c	11	14
lvis	1047	syringe	syringe	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	syringe	syringe.n.01	syringe	a medical instrument used to inject or withdraw fluids	r	1	1
lvis	1048	Tabasco sauce	tabasco sauce	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	Tabasco_sauce	tabasco.n.02	Tabasco_sauce	very spicy sauce (trade name Tabasco) made from fully-aged red peppers	r	1	1
lvis	1049	table-tennis table	table-tennis table	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	table-tennis_table	table-tennis_table.n.01	table-tennis_table|ping-pong_table	a table used for playing table tennis	r	2	3
lvis	1050	table	table	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	table	table.n.02	table	a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs	f	371	595
lvis	1051	table lamp	table lamp	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	table_lamp	table_lamp.n.01	table_lamp	a lamp that sits on a table	c	12	20
lvis	1052	tablecloth	tablecloth	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tablecloth	tablecloth.n.01	tablecloth	a covering spread over a dining table	f	311	501
lvis	1053	tachometer	tachometer	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tachometer	tachometer.n.01	tachometer	measuring instrument for indicating speed of rotation	r	1	3
lvis	1054	taco	taco	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	taco	taco.n.02	taco	a small tortilla cupped around a filling	r	0	0
lvis	1055	tag	tag	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tag	tag.n.02	tag	a label associated with something for the purpose of identification or information	f	263	1186
lvis	1056	taillight	taillight	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	taillight	taillight.n.01	taillight|rear_light	lamp (usually red) mounted at the rear of a motor vehicle	f	352	1637
lvis	1057	tambourine	tambourine	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tambourine	tambourine.n.01	tambourine	a shallow drum with a single drumhead and with metallic disks in the sides	r	1	1
lvis	1058	army tank	army tank	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	army_tank	tank.n.01	army_tank|armored_combat_vehicle|armoured_combat_vehicle	an enclosed armored military vehicle; has a cannon and moves on caterpillar treads	r	0	0
lvis	1059	tank (storage vessel)	tank (storage vessel)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tank_(storage_vessel)	tank.n.02	tank_(storage_vessel)|storage_tank	a large (usually metallic) vessel for holding gases or liquids	f	20	65
lvis	1060	tank top (clothing)	tank top (clothing)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tank_top_(clothing)	tank_top.n.01	tank_top_(clothing)	a tight-fitting sleeveless shirt with wide shoulder straps and low neck and no front opening	f	209	337
lvis	1061	tape (sticky cloth or paper)	tape (sticky cloth or paper)	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tape_(sticky_cloth_or_paper)	tape.n.01	tape_(sticky_cloth_or_paper)	a long thin piece of cloth or paper as used for binding or fastening	f	22	42
lvis	1062	tape measure	tape measure	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tape_measure	tape.n.04	tape_measure|measuring_tape	measuring instrument consisting of a narrow strip (cloth or metal) marked in inches or centimeters and used for measuring lengths	c	7	7
lvis	1063	tapestry	tapestry	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tapestry	tapestry.n.02	tapestry	a heavy textile with a woven design; used for curtains and upholstery	c	4	9
lvis	1064	tarp	tarp	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tarp	tarpaulin.n.01	tarp	waterproofed canvas	f	89	204
lvis	1065	tartan	tartan	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tartan	tartan.n.01	tartan|plaid	a cloth having a crisscross design	c	4	14
lvis	1066	tassel	tassel	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tassel	tassel.n.01	tassel	adornment consisting of a bunch of cords fastened at one end	c	11	34
lvis	1067	tea bag	tea bag	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	tea_bag	tea_bag.n.01	tea_bag	a measured amount of tea in a bag for an individual serving of tea	c	2	4
lvis	1068	teacup	teacup	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	teacup	teacup.n.02	teacup	a cup from which tea is drunk	c	9	35
lvis	1069	teakettle	teakettle	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	teakettle	teakettle.n.01	teakettle	kettle for boiling water to make tea	c	4	4
lvis	1070	teapot	teapot	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	teapot	teapot.n.01	teapot	pot for brewing tea; usually has a spout and handle	f	25	38
lvis	1071	teddy bear	teddy bear	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	teddy_bear	teddy.n.01	teddy_bear	plaything consisting of a child's toy bear (usually plush and stuffed with soft materials)	f	301	1029
lvis	1072	telephone	telephone	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	telephone	telephone.n.01	telephone|phone|telephone_set	electronic device for communicating by voice over long distances (includes wired and wireless/cell phones)	f	176	203
lvis	1073	telephone booth	telephone booth	lvis_v1_val	https://s3-us-west-2.amazonaws.com/dl.fbaipublicfiles.com/LVIS/lvis_v1_val.json.zip	LVISCategory	telephone_booth	telephone_booth.n.01	telephone_booth|phone_booth|call_box|telephone_box|telephone_kiosk	booth for using a telephone	c	8	10
