dataset	category_id	mid	label	label_key	source_version	source_url	hierarchy_url	source_class	openimages_parent_mids	openimages_parent_labels	openimages_child_mids	openimages_child_labels	is_mwe_candidate	mwe_candidate_status	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	all_oewn_synsets	all_oewn_lexfiles	synset_lemmas	canonical_surface	canonical_selection_tag	canonical_candidate_lemmas	canonical_candidate_lemma_counts	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	sense_counts_available	wn30_available	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
openimages	/m/0kpqd	/m/0kpqd	Watermelon	watermelon	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit			false	not_mwe	duplicate_existing_label_key	true	objects365	Watermelon	oewn-07772927-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0kpt_	/m/0kpt_	Cantaloupe	cantaloupe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02xwb	Fruit			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	cantaloupe	true	2	oewn-07771905-n	noun.food	oewn-12185173-n|oewn-07771905-n	oewn-12185173-n:noun.plant:cantaloupe;cantaloup;cantaloupe vine;cantaloup vine;Cucumis melo cantalupensis|oewn-07771905-n:noun.food:cantaloup;cantaloupe	cantaloup|cantaloupe	cantaloupe	selected_single_label_or_lookup_matched_wordnet_lemma	cantaloupe	cantaloupe:0	oewn-07771683-n	oewn-07771683-n:noun.food	oewn-07771683-n:muskmelon;sweet melon	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-07771905-n	user-approved OpenImages decision: parent Fruit, choose food cantaloupe sense	false	true	wn30_all_zero	oewn-12185173-n:cantaloupe%1:20:00:::cantaloupe.n.01:0|oewn-07771905-n:cantaloupe%1:13:00:::cantaloup.n.02:0	manual_select	manual_select
openimages	/m/0ky7b	/m/0ky7b	Dishwasher	dishwasher	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1|/m/0h99cwc	Home appliance|Kitchen appliance			false	not_mwe	duplicate_existing_label_key	true	objects365	Dishwasher	oewn-03212662-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0l14j_	/m/0l14j_	Flute	flute	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument			false	not_mwe	duplicate_existing_label_key	true	objects365	Flute	oewn-03376875-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0l3ms	/m/0l3ms	Balance beam	balance beam	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/05y5lj	Sports equipment			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	balance beam	true	1	oewn-02780297-n	noun.artifact	oewn-02780297-n	oewn-02780297-n:noun.artifact:balance beam;beam	balance beam|beam	balance beam	selected_single_label_or_lookup_matched_wordnet_lemma	balance beam	balance beam:0	oewn-03477355-n	oewn-03477355-n:noun.artifact	oewn-03477355-n:gymnastic apparatus;exerciser	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0l515	/m/0l515	Sandwich	sandwich	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/02wbm	Food	/m/06pcq|/m/0cdn1	Submarine sandwich|Hamburger	false	not_mwe	duplicate_existing_label_key	true	COCO	sandwich	oewn-07711710-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0ll1f78	/m/0ll1f78	Shrimp	shrimp	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hl4l9|/m/0fbdv	Marine invertebrates|Shellfish			false	not_mwe	duplicate_existing_label_key	true	objects365	Shrimp	oewn-07810135-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0llzx	/m/0llzx	Sewing machine	sewing machine	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019dx1	Home appliance			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	sewing machine	true	1	oewn-04186974-n	noun.artifact	oewn-04186974-n	oewn-04186974-n:noun.artifact:sewing machine	sewing machine	sewing machine	selected_single_label_or_lookup_matched_wordnet_lemma	sewing machine	sewing machine:0	oewn-03533443-n|oewn-04424315-n	oewn-03533443-n:noun.artifact|oewn-04424315-n:noun.artifact	oewn-03533443-n:home appliance;household appliance|oewn-04424315-n:textile machine	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0lt4_	/m/0lt4_	Binoculars	binoculars	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07k1x	Tool			false	not_mwe	duplicate_existing_label_key	true	objects365	Binoculars	oewn-02844544-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0m53l	/m/0m53l	Rays and skates	rays and skates	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0ch_cf	Fish			true	unresolved	unresolved	false				oewn	2025-plus	oewn:2025+	unresolved		false	0							not_applicable_no_selected_synset						not_applicable_no_selected_synset		not_applicable			false	true			unresolved_no_oewn_noun_synset	unresolved_no_oewn_noun_synset
openimages	/m/0mcx2	/m/0mcx2	Ipod	ipod	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	ipod	true	1	oewn-03589423-n	noun.artifact	oewn-03589423-n	oewn-03589423-n:noun.artifact:iPod	iPod	iPod	selected_single_label_or_lookup_matched_wordnet_lemma	iPod	iPod:0	oewn-04323086-n	oewn-04323086-n:noun.artifact	oewn-04323086-n:stereo;stereophony;stereo system;stereophonic system	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0mkg	/m/0mkg	Accordion	accordion	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04szw	Musical instrument			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	accordion	true	1	oewn-02675461-n	noun.artifact	oewn-02675461-n	oewn-02675461-n:noun.artifact:accordion;squeeze box	accordion|squeeze box	accordion	selected_single_label_or_lookup_matched_wordnet_lemma	accordion	accordion:0	oewn-03398178-n|oewn-03619741-n	oewn-03398178-n:noun.artifact|oewn-03619741-n:noun.artifact	oewn-03398178-n:free-reed instrument|oewn-03619741-n:keyboard instrument	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0mw_6	/m/0mw_6	Willow	willow	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/07j7r	Tree			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	willow	true	2	oewn-12745702-n	noun.plant	oewn-12745702-n|oewn-04592080-n	oewn-12745702-n:noun.plant:willow;willow tree|oewn-04592080-n:noun.artifact:willow	willow|willow tree	willow	selected_single_label_or_lookup_matched_wordnet_lemma	willow	willow:8	oewn-13124818-n	oewn-13124818-n:noun.plant	oewn-13124818-n:tree	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-12745702-n:willow%1:20:00:::willow.n.01:8|oewn-04592080-n:willow%1:06:00:::willow.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0n28_	/m/0n28_	Crab	crab	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/03hl4l9|/m/0fbdv	Marine invertebrates|Shellfish			false	not_mwe	duplicate_existing_label_key	true	objects365	Crab	oewn-01979598-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0nl46	/m/0nl46	Crown	crown	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0463sg	Fashion accessory			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	crown	true	12	oewn-03143320-n	noun.artifact	oewn-06897147-n|oewn-05315640-n|oewn-03143525-n|oewn-03143320-n|oewn-03143185-n|oewn-13411037-n|oewn-13148762-n|oewn-08635538-n|oewn-06718654-n|oewn-05547228-n|oewn-03143740-n|oewn-03143632-n	oewn-06897147-n:noun.communication:Crown|oewn-05315640-n:noun.body:crown|oewn-03143525-n:noun.artifact:crown|oewn-03143320-n:noun.artifact:crown;diadem|oewn-03143185-n:noun.artifact:crown|oewn-13411037-n:noun.possession:crown|oewn-13148762-n:noun.plant:crown;treetop|oewn-08635538-n:noun.location:peak;crown;crest;top;tip;summit|oewn-06718654-n:noun.communication:pennant;crown|oewn-05547228-n:noun.body:pate;poll;crown|oewn-03143740-n:noun.artifact:crown;crownwork;jacket;jacket crown;cap|oewn-03143632-n:noun.artifact:crown;crest	crown|diadem	crown	selected_single_label_or_lookup_matched_wordnet_lemma	crown	crown:1	oewn-03602510-n|oewn-03144115-n	oewn-03602510-n:noun.artifact|oewn-03144115-n:noun.artifact	oewn-03602510-n:jewelled headdress;jeweled headdress|oewn-03144115-n:crown jewels	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-03143320-n	user-approved OpenImages decision: parent Fashion accessory, choose crown/diadem artifact sense	false	true	wn30_tie	oewn-06897147-n:crown%1:10:01:::crown.n.01:1|oewn-05315640-n:crown%1:08:00:::crown.n.02:1|oewn-03143525-n:crown%1:06:02:::crown.n.03:1|oewn-03143320-n:crown%1:06:01:::crown.n.04:1|oewn-03143185-n:crown%1:06:00:::crown.n.05:1|oewn-13411037-n:crown%1:21:00:::crown.n.06:0|oewn-13148762-n:crown%1:20:00:::crown.n.07:0|oewn-08635538-n:crown%1:15:00:::peak.n.04:0|oewn-06718654-n:crown%1:10:00:::pennant.n.01:0|oewn-05547228-n:crown%1:08:01:::pate.n.02:0|oewn-03143740-n:crown%1:06:04:::crown.n.11:0|oewn-03143632-n:crown%1:06:03:::crown.n.12:0	manual_select	manual_select
openimages	/m/0nybt	/m/0nybt	Seahorse	seahorse	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0ch_cf	Fish			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	seahorse	true	2	oewn-02084223-n	noun.animal	oewn-02084223-n|oewn-01459397-n	oewn-02084223-n:noun.animal:walrus;seahorse;sea horse|oewn-01459397-n:noun.animal:seahorse;sea horse	walrus|seahorse|sea horse	seahorse	selected_by_source_label_surface_after_wn30_tie	seahorse|sea horse	seahorse:1|sea horse:1	oewn-02078579-n	oewn-02078579-n:noun.animal	oewn-02078579-n:pinniped mammal;pinniped;pinnatiped	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-02084223-n:seahorse%1:05:01:::walrus.n.01:1;sea_horse%1:05:01:::walrus.n.01:0|oewn-01459397-n:seahorse%1:05:00:::seahorse.n.02:0;sea_horse%1:05:00:::seahorse.n.02:0	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0p833	/m/0p833	Perfume	perfume	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/014trl	Cosmetics			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	perfume	true	2	oewn-03922150-n	noun.artifact	oewn-05722413-n|oewn-03922150-n	oewn-05722413-n:noun.cognition:aroma;fragrance;perfume;scent|oewn-03922150-n:noun.artifact:perfume;essence	perfume|essence	perfume	selected_single_label_or_lookup_matched_wordnet_lemma	perfume	perfume:2	oewn-04454577-n	oewn-04454577-n:noun.artifact	oewn-04454577-n:toiletry;toilet articles	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true	wn30_unique_max	oewn-03922150-n:perfume%1:06:00:::perfume.n.02:2	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate	selected_by_object_or_conditional_wn30_lemma_count_before_objectness_gate
openimages	/m/0pcr	/m/0pcr	Alpaca	alpaca	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	alpaca	true	3	oewn-02440903-n	noun.animal	oewn-15129165-n|oewn-02701332-n|oewn-02440903-n	oewn-15129165-n:noun.substance:alpaca|oewn-02701332-n:noun.artifact:alpaca|oewn-02440903-n:noun.animal:alpaca;Lama pacos	alpaca|Lama pacos	alpaca	selected_single_label_or_lookup_matched_wordnet_lemma	alpaca	alpaca:0	oewn-02440247-n	oewn-02440247-n:noun.animal	oewn-02440247-n:llama	selected_all_immediate_oewn_hypernyms	object_compatible	manual_override	select:oewn-02440903-n	user-approved OpenImages decision: parent Mammal, choose animal alpaca sense	false	true	wn30_all_zero	oewn-15129165-n:alpaca%1:27:00:::alpaca.n.01:0|oewn-02701332-n:alpaca%1:06:00:::alpaca.n.02:0|oewn-02440903-n:alpaca%1:05:00:::alpaca.n.03:0	manual_select	manual_select
openimages	/m/0pg52	/m/0pg52	Taxi	taxi	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls	Land vehicle			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	taxi	true	1	oewn-02934150-n	noun.artifact	oewn-02934150-n	oewn-02934150-n:noun.artifact:cab;hack;taxi;taxicab	cab|hack|taxi|taxicab	taxi	selected_single_label_or_lookup_matched_wordnet_lemma	taxi	taxi:5	oewn-02961779-n	oewn-02961779-n:noun.artifact	oewn-02961779-n:car;auto;automobile;machine;motorcar	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0ph39	/m/0ph39	Canoe	canoe	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/019jd	Boat			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	canoe	true	1	oewn-02954794-n	noun.artifact	oewn-02954794-n	oewn-02954794-n:noun.artifact:canoe	canoe	canoe	selected_single_label_or_lookup_matched_wordnet_lemma	canoe	canoe:0	oewn-04252125-n	oewn-04252125-n:noun.artifact	oewn-04252125-n:small boat	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0qjjc	/m/0qjjc	Remote control	remote control	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/0bl9f				true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	remote control	true	1	oewn-04082075-n	noun.artifact	oewn-04082075-n	oewn-04082075-n:noun.artifact:remote control;remote	remote control|remote	remote control	selected_single_label_or_lookup_matched_wordnet_lemma	remote control	remote control:0	oewn-03187746-n	oewn-03187746-n:noun.artifact	oewn-03187746-n:device	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0qmmr	/m/0qmmr	Wheelchair	wheelchair	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/01prls|/m/02w3_ws	Land vehicle|Personal care			false	not_mwe	duplicate_existing_label_key	true	objects365	Wheelchair	oewn-04583288-n				duplicate_existing_label_key																										duplicate_existing_label_key
openimages	/m/0wdt60w	/m/0wdt60w	Rugby ball	rugby ball	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/018xm	Ball			true	selected	selected	false				oewn	2025-plus	oewn:2025+	exact	rugby ball	true	1	oewn-04125632-n	noun.artifact	oewn-04125632-n	oewn-04125632-n:noun.artifact:rugby ball	rugby ball	rugby ball	selected_single_label_or_lookup_matched_wordnet_lemma	rugby ball	rugby ball:0	oewn-02781674-n	oewn-02781674-n:noun.artifact	oewn-02781674-n:ball	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
openimages	/m/0xfy	/m/0xfy	Armadillo	armadillo	openimages_2018_04_boxable	https://storage.googleapis.com/openimages/2018_04/class-descriptions-boxable.csv	https://storage.googleapis.com/openimages/2018_04/bbox_labels_600_hierarchy.json	OpenImagesBoxable	/m/04rky	Mammal			false	not_mwe	selected	false				oewn	2025-plus	oewn:2025+	exact	armadillo	true	1	oewn-02457010-n	noun.animal	oewn-02457010-n	oewn-02457010-n:noun.animal:armadillo	armadillo	armadillo	selected_single_label_or_lookup_matched_wordnet_lemma	armadillo	armadillo:2	oewn-02456242-n	oewn-02456242-n:noun.animal	oewn-02456242-n:edentate	selected_all_immediate_oewn_hypernyms	object_compatible	pass			false	true			single_oewn_noun_synset	single_oewn_noun_synset
