dataset	source_label	source_label_key	source_category_id	source_category_group	source_version	source_file	selection_status	duplicate_existing_label_key	duplicate_existing_datasets	duplicate_existing_labels	duplicate_existing_selected_oewn_synsets	is_mwe_candidate	mwe_candidate_status	wordnet_source	wordnet_version	wordnet_lexicon_id	selected_lookup_case	selected_query	has_oewn_noun_synset	oewn_synset_count	selected_oewn_synset	selected_oewn_lexfile	synset_lemmas	parent_oewn_synsets	parent_oewn_lexfiles	parent_lemmas	parent_selection_tag	all_oewn_synsets	all_oewn_lexfiles	selected_oewn_objectness_class	objectness_gate	manual_decision	manual_decision_note	wn30_selection_tag	wn30_lemma_counts	synset_selection_tag	decision_basis
visual_genome	signboard	signboard	vg_label_063476	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	signboard	oewn-04224949-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	silo	silo	vg_label_063522	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	silo	oewn-04227317-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	sink	sink	961	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	sink	oewn-04230655-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Sink	sink	81	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	sink	oewn-04230655-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Sink	sink	/m/0130jx	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	sink	oewn-04230655-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sink	sink	vg_label_063933	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	sink	oewn-04230655-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	skateboard	skateboard	962	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	skateboard	oewn-04233049-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Skateboard	skateboard	145	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	skateboard	oewn-04233049-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Skateboard	skateboard	/m/06_fw	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	skateboard	oewn-04233049-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skateboard	skateboard	vg_label_064134	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	skateboard	oewn-04233049-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skewer	skewer	vg_label_064270	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	skewer	oewn-04234962-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	ski	ski	964	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Ski	oewn-04235116-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	ski	ski	vg_label_064275	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Ski	oewn-04235116-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	ski boot	ski boot	vg_label_064288	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	ski boot	oewn-04235643-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	ski parka	ski parka	vg_label_064362	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	ski parka	oewn-04237449-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	ski pole	ski pole	vg_label_064367	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	ski pole	oewn-04237665-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skiboard	skiboard	vg_label_064436	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Skiboard		false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	skirt	skirt	968	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Skirt	oewn-04238334-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skirt	skirt	vg_label_064602	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Skirt	oewn-04238334-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skis	skis	vg_label_064610	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	skis	oewn-04235116-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skull	skull	vg_label_064631	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Skull	oewn-05547754-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skunk	skunk	vg_label_064646	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Skunk	oewn-10559272-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	skyscraper	skyscraper	vg_label_064746	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Skyscraper	oewn-04240233-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sled	sled	vg_label_064809	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	sled	oewn-04242397-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sleeping bag	sleeping bag	vg_label_064823	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	sleeping bag	oewn-04242966-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	slide	slide	256	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Slide	oewn-04245030-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	slide	slide	vg_label_064940	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Slide	oewn-04245030-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	slippers	slippers	vg_label_064986	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Slippers	oewn-04248522-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	slow cooker	slow cooker	vg_label_065032	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Slow cooker		true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	smoothie	smoothie	vg_label_065594	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	smoothie	oewn-07930511-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snack	snack	vg_label_065607	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snack	oewn-07592939-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snail	snail	vg_label_065632	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snail	oewn-01947031-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	snake	snake	975	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snake	oewn-01729333-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snake	snake	vg_label_065633	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snake	oewn-01729333-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sneakers	sneakers	vg_label_065658	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Sneakers	oewn-03477658-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	snowboard	snowboard	976	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	snowboard	oewn-04258901-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
objects365	Snowboard	snowboard	173	Objects365V2Dataset	objects365_v2_mmdetection_cfd5d3a985b0	objects365_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	snowboard	oewn-04258901-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
openimages	Snowboard	snowboard	/m/06__v	OpenImagesBoxable	openimages_2018_04_boxable	openimages_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	snowboard	oewn-04258901-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snowboard	snowboard	vg_label_065899	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	COCO	snowboard	oewn-04258901-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	snowman	snowman	977	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snowman	oewn-04259093-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snowman	snowman	vg_label_065976	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snowman	oewn-04259093-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	snowmobile	snowmobile	978	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snowmobile	oewn-04259187-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snowmobile	snowmobile	vg_label_065981	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snowmobile	oewn-04259187-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	snowplow	snowplow	vg_label_065984	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Snowplow	oewn-04259335-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	soap	soap	979	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Soap	oewn-04260547-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	soap	soap	vg_label_066026	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Soap	oewn-04260547-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	soap dispenser	soap dispenser	vg_label_066037	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Soap dispenser	oewn-04261230-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	soccer	soccer	vg_label_066059	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	objects365	Soccer		false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	soccer ball	soccer ball	vg_label_066060	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	soccer ball	oewn-04261790-n	true	duplicate_existing_label_key				duplicate_existing_label_key																				duplicate_existing_label_key
lvis	sock	sock	981	LVISCategory	lvis_v1_val	lvis_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Sock	oewn-04261887-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sock	sock	vg_label_066101	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	openimages	Sock	oewn-04261887-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
visual_genome	sofa	sofa	vg_label_066146	VisualGenomeObjectName	visual_genome_objects_v1.4	visual_genome_oewn2025plus_synset_candidates.tsv	duplicate_existing_label_key	true	lvis	sofa	oewn-04263630-n	false	not_mwe				duplicate_existing_label_key																				duplicate_existing_label_key
